image,type,prompt,ground_truth
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density0.7_linspace9.png,Random state,,"This is a random state with density=0.7, number of qubits=4 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density0.7_linspace10.png,Random state,,"This is a random state with density=0.7, number of qubits=4 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density0.8_linspace5.png,Random state,,"This is a random state with density=0.8, number of qubits=4 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density0.8_linspace6.png,Random state,,"This is a random state with density=0.8, number of qubits=4 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density0.8_linspace7.png,Random state,,"This is a random state with density=0.8, number of qubits=4 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density0.8_linspace8.png,Random state,,"This is a random state with density=0.8, number of qubits=4 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density0.8_linspace9.png,Random state,,"This is a random state with density=0.8, number of qubits=4 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density0.8_linspace10.png,Random state,,"This is a random state with density=0.8, number of qubits=4 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density0.9_linspace5.png,Random state,,"This is a random state with density=0.9, number of qubits=4 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density0.9_linspace6.png,Random state,,"This is a random state with density=0.9, number of qubits=4 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density0.9_linspace7.png,Random state,,"This is a random state with density=0.9, number of qubits=4 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density0.9_linspace8.png,Random state,,"This is a random state with density=0.9, number of qubits=4 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density0.9_linspace9.png,Random state,,"This is a random state with density=0.9, number of qubits=4 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density0.9_linspace10.png,Random state,,"This is a random state with density=0.9, number of qubits=4 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density1.0_linspace5.png,Random state,,"This is a random state with density=1.0, number of qubits=4 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density1.0_linspace6.png,Random state,,"This is a random state with density=1.0, number of qubits=4 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density1.0_linspace7.png,Random state,,"This is a random state with density=1.0, number of qubits=4 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density1.0_linspace8.png,Random state,,"This is a random state with density=1.0, number of qubits=4 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density1.0_linspace9.png,Random state,,"This is a random state with density=1.0, number of qubits=4 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N4_density1.0_linspace10.png,Random state,,"This is a random state with density=1.0, number of qubits=4 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.1_linspace5.png,Random state,,"This is a random state with density=0.1, number of qubits=3 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.1_linspace6.png,Random state,,"This is a random state with density=0.1, number of qubits=3 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.1_linspace7.png,Random state,,"This is a random state with density=0.1, number of qubits=3 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.1_linspace8.png,Random state,,"This is a random state with density=0.1, number of qubits=3 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.1_linspace9.png,Random state,,"This is a random state with density=0.1, number of qubits=3 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.1_linspace10.png,Random state,,"This is a random state with density=0.1, number of qubits=3 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.2_linspace5.png,Random state,,"This is a random state with density=0.2, number of qubits=3 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.2_linspace6.png,Random state,,"This is a random state with density=0.2, number of qubits=3 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.2_linspace7.png,Random state,,"This is a random state with density=0.2, number of qubits=3 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.2_linspace8.png,Random state,,"This is a random state with density=0.2, number of qubits=3 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.2_linspace9.png,Random state,,"This is a random state with density=0.2, number of qubits=3 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.2_linspace10.png,Random state,,"This is a random state with density=0.2, number of qubits=3 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.3_linspace5.png,Random state,,"This is a random state with density=0.3, number of qubits=3 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.3_linspace6.png,Random state,,"This is a random state with density=0.3, number of qubits=3 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.3_linspace7.png,Random state,,"This is a random state with density=0.3, number of qubits=3 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.3_linspace8.png,Random state,,"This is a random state with density=0.3, number of qubits=3 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.3_linspace9.png,Random state,,"This is a random state with density=0.3, number of qubits=3 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.3_linspace10.png,Random state,,"This is a random state with density=0.3, number of qubits=3 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.4_linspace5.png,Random state,,"This is a random state with density=0.4, number of qubits=3 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.4_linspace6.png,Random state,,"This is a random state with density=0.4, number of qubits=3 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.4_linspace7.png,Random state,,"This is a random state with density=0.4, number of qubits=3 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.4_linspace8.png,Random state,,"This is a random state with density=0.4, number of qubits=3 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.4_linspace9.png,Random state,,"This is a random state with density=0.4, number of qubits=3 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.4_linspace10.png,Random state,,"This is a random state with density=0.4, number of qubits=3 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.5_linspace5.png,Random state,,"This is a random state with density=0.5, number of qubits=3 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.5_linspace6.png,Random state,,"This is a random state with density=0.5, number of qubits=3 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.5_linspace7.png,Random state,,"This is a random state with density=0.5, number of qubits=3 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.5_linspace8.png,Random state,,"This is a random state with density=0.5, number of qubits=3 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.5_linspace9.png,Random state,,"This is a random state with density=0.5, number of qubits=3 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.5_linspace10.png,Random state,,"This is a random state with density=0.5, number of qubits=3 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.6_linspace5.png,Random state,,"This is a random state with density=0.6, number of qubits=3 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.6_linspace6.png,Random state,,"This is a random state with density=0.6, number of qubits=3 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.6_linspace7.png,Random state,,"This is a random state with density=0.6, number of qubits=3 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.6_linspace8.png,Random state,,"This is a random state with density=0.6, number of qubits=3 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.6_linspace9.png,Random state,,"This is a random state with density=0.6, number of qubits=3 in the linear space -9 to 9."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.6_linspace10.png,Random state,,"This is a random state with density=0.6, number of qubits=3 in the linear space -10 to 10."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.7_linspace5.png,Random state,,"This is a random state with density=0.7, number of qubits=3 in the linear space -5 to 5."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.7_linspace6.png,Random state,,"This is a random state with density=0.7, number of qubits=3 in the linear space -6 to 6."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.7_linspace7.png,Random state,,"This is a random state with density=0.7, number of qubits=3 in the linear space -7 to 7."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.7_linspace8.png,Random state,,"This is a random state with density=0.7, number of qubits=3 in the linear space -8 to 8."
generated_images_qutip_color_bigger_linspace_2d3d_blues/Random_state_N3_density0.7_linspace9.png,Random state,,"This is a random state with density=0.7, number of qubits=3 in the linear space -9 to 9."
