image,type,prompt,ground_truth
generated_images_qutip/Random_state_N9_density0.9.png,Random state,What is the density matrix representation of the quantum state in the image?,"This is a random state with density is 0.9, number of qubits equal to 9 in the linear space -10 to 10."
generated_images_qutip/Random_state_N9_density1.0.png,Random state,Compare this quantum state to a mixed thermal state.,"This is a random state with density is 1.0, number of qubits equal to 9 in the linear space -5 to 5."
generated_images_qutip/Random_state_N9_density1.0.png,Random state,Identify whether this state can be used for quantum metrology.,"This is a random state with density is 1.0, number of qubits equal to 9 in the linear space -10 to 10."
generated_images_qutip/Random_state_N8_density0.1.png,Random state,Identify whether this state can be used for quantum error correction.,"This is a random state with density is 0.1, number of qubits equal to 8 in the linear space -5 to 5."
generated_images_qutip/Random_state_N8_density0.1.png,Random state,Identify whether this state is a displaced thermal state.,"This is a random state with density is 0.1, number of qubits equal to 8 in the linear space -10 to 10."
generated_images_qutip/Random_state_N8_density0.2.png,Random state,Is this image generated from a density matrix with a high rank?,"This is a random state with density is 0.2, number of qubits equal to 8 in the linear space -5 to 5."
generated_images_qutip/Random_state_N8_density0.2.png,Random state,Identify the quantum state with the highest density value in this dataset.,"This is a random state with density is 0.2, number of qubits equal to 8 in the linear space -10 to 10."
generated_images_qutip/Random_state_N8_density0.3.png,Random state,Compare this quantum state to a mixed thermal state.,"This is a random state with density is 0.3, number of qubits equal to 8 in the linear space -5 to 5."
generated_images_qutip/Random_state_N8_density0.3.png,Random state,Compare this visualization to a displaced squeezed state.,"This is a random state with density is 0.3, number of qubits equal to 8 in the linear space -10 to 10."
generated_images_qutip/Random_state_N8_density0.4.png,Random state,How does increasing N affect the shape of this Wigner function?,"This is a random state with density is 0.4, number of qubits equal to 8 in the linear space -5 to 5."
generated_images_qutip/Random_state_N8_density0.4.png,Random state,Identify whether this state can be used for quantum error correction.,"This is a random state with density is 0.4, number of qubits equal to 8 in the linear space -10 to 10."
generated_images_qutip/Random_state_N8_density0.5.png,Random state,Compare this visualization to a displaced squeezed state.,"This is a random state with density is 0.5, number of qubits equal to 8 in the linear space -5 to 5."
generated_images_qutip/Random_state_N8_density0.5.png,Random state,Does this image correspond to a Wigner function of a squeezed state?,"This is a random state with density is 0.5, number of qubits equal to 8 in the linear space -10 to 10."
generated_images_qutip/Random_state_N8_density0.6.png,Random state,What quantum state is depicted in this image?,"This is a random state with density is 0.6, number of qubits equal to 8 in the linear space -5 to 5."
generated_images_qutip/Random_state_N8_density0.6.png,Random state,Compare this quantum state to a single-photon state.,"This is a random state with density is 0.6, number of qubits equal to 8 in the linear space -10 to 10."
generated_images_qutip/Random_state_N8_density0.7.png,Random state,Is the state depicted in this image highly sensitive to decoherence?,"This is a random state with density is 0.7, number of qubits equal to 8 in the linear space -5 to 5."
generated_images_qutip/Random_state_N8_density0.7.png,Random state,Identify whether this state has a phase-space symmetry.,"This is a random state with density is 0.7, number of qubits equal to 8 in the linear space -10 to 10."
generated_images_qutip/Random_state_N8_density0.8.png,Random state,"Based on this image, what is the mean photon number?","This is a random state with density is 0.8, number of qubits equal to 8 in the linear space -5 to 5."
generated_images_qutip/Random_state_N8_density0.8.png,Random state,Does this image correspond to a number state with N = 10?,"This is a random state with density is 0.8, number of qubits equal to 8 in the linear space -10 to 10."
generated_images_qutip/Random_state_N8_density0.9.png,Random state,Is this state characterized by quantum superposition?,"This is a random state with density is 0.9, number of qubits equal to 8 in the linear space -5 to 5."
generated_images_qutip/Random_state_N8_density0.9.png,Random state,Compare this quantum state to a mixed thermal state.,"This is a random state with density is 0.9, number of qubits equal to 8 in the linear space -10 to 10."
generated_images_qutip/Random_state_N8_density1.0.png,Random state,Determine whether this is a non-Gaussian quantum state.,"This is a random state with density is 1.0, number of qubits equal to 8 in the linear space -5 to 5."
generated_images_qutip/Random_state_N8_density1.0.png,Random state,Is the quantum state depicted here highly nonclassical?,"This is a random state with density is 1.0, number of qubits equal to 8 in the linear space -10 to 10."
generated_images_qutip/Random_state_N7_density0.1.png,Random state,Is this Wigner function consistent with a Fock state?,"This is a random state with density is 0.1, number of qubits equal to 7 in the linear space -5 to 5."
generated_images_qutip/Random_state_N7_density0.1.png,Random state,Compare this image to a mixture of coherent states.,"This is a random state with density is 0.1, number of qubits equal to 7 in the linear space -10 to 10."
generated_images_qutip/Random_state_N7_density0.2.png,Random state,How does alpha affect the quantum state shown in this image?,"This is a random state with density is 0.2, number of qubits equal to 7 in the linear space -5 to 5."
generated_images_qutip/Random_state_N7_density0.2.png,Random state,Determine the Wigner negativity of the state in this image.,"This is a random state with density is 0.2, number of qubits equal to 7 in the linear space -10 to 10."
generated_images_qutip/Random_state_N7_density0.3.png,Random state,"Based on this image, what is the mean photon number?","This is a random state with density is 0.3, number of qubits equal to 7 in the linear space -5 to 5."
generated_images_qutip/Random_state_N7_density0.3.png,Random state,What is the most probable number state component in this image?,"This is a random state with density is 0.3, number of qubits equal to 7 in the linear space -10 to 10."
